"activitylabel" "subject" "tBodyAcc-mean()-X_mean" "tBodyAcc-mean()-Y_mean" "tBodyAcc-mean()-Z_mean" "tBodyAcc-std()-X_mean" "tBodyAcc-std()-Y_mean" "tBodyAcc-std()-Z_mean" "tGravityAcc-mean()-X_mean" "tGravityAcc-mean()-Y_mean" "tGravityAcc-mean()-Z_mean" "tGravityAcc-std()-X_mean" "tGravityAcc-std()-Y_mean" "tGravityAcc-std()-Z_mean" "tBodyAccJerk-mean()-X_mean" "tBodyAccJerk-mean()-Y_mean" "tBodyAccJerk-mean()-Z_mean" "tBodyAccJerk-std()-X_mean" "tBodyAccJerk-std()-Y_mean" "tBodyAccJerk-std()-Z_mean" "tBodyGyro-mean()-X_mean" "tBodyGyro-mean()-Y_mean" "tBodyGyro-mean()-Z_mean" "tBodyGyro-std()-X_mean" "tBodyGyro-std()-Y_mean" "tBodyGyro-std()-Z_mean" "tBodyGyroJerk-mean()-X_mean" "tBodyGyroJerk-mean()-Y_mean" "tBodyGyroJerk-mean()-Z_mean" "tBodyGyroJerk-std()-X_mean" "tBodyGyroJerk-std()-Y_mean" "tBodyGyroJerk-std()-Z_mean" "tBodyAccMag-mean()_mean" "tBodyAccMag-std()_mean" "tGravityAccMag-mean()_mean" "tGravityAccMag-std()_mean" "tBodyAccJerkMag-mean()_mean" "tBodyAccJerkMag-std()_mean" "tBodyGyroMag-mean()_mean" "tBodyGyroMag-std()_mean" "tBodyGyroJerkMag-mean()_mean" "tBodyGyroJerkMag-std()_mean" "fBodyAcc-mean()-X_mean" "fBodyAcc-mean()-Y_mean" "fBodyAcc-mean()-Z_mean" "fBodyAcc-std()-X_mean" "fBodyAcc-std()-Y_mean" "fBodyAcc-std()-Z_mean" "fBodyAccJerk-mean()-X_mean" "fBodyAccJerk-mean()-Y_mean" "fBodyAccJerk-mean()-Z_mean" "fBodyAccJerk-std()-X_mean" "fBodyAccJerk-std()-Y_mean" "fBodyAccJerk-std()-Z_mean" "fBodyGyro-mean()-X_mean" "fBodyGyro-mean()-Y_mean" "fBodyGyro-mean()-Z_mean" "fBodyGyro-std()-X_mean" "fBodyGyro-std()-Y_mean" "fBodyGyro-std()-Z_mean" "fBodyAccMag-mean()_mean" "fBodyAccMag-std()_mean" "fBodyBodyAccJerkMag-mean()_mean" "fBodyBodyAccJerkMag-std()_mean" "fBodyBodyGyroMag-mean()_mean" "fBodyBodyGyroMag-std()_mean" "fBodyBodyGyroJerkMag-mean()_mean" "fBodyBodyGyroJerkMag-std()_mean" "tBodyAcc-mean()-X_median" "tBodyAcc-mean()-Y_median" "tBodyAcc-mean()-Z_median" "tBodyAcc-std()-X_median" "tBodyAcc-std()-Y_median" "tBodyAcc-std()-Z_median" "tGravityAcc-mean()-X_median" "tGravityAcc-mean()-Y_median" "tGravityAcc-mean()-Z_median" "tGravityAcc-std()-X_median" "tGravityAcc-std()-Y_median" "tGravityAcc-std()-Z_median" "tBodyAccJerk-mean()-X_median" "tBodyAccJerk-mean()-Y_median" "tBodyAccJerk-mean()-Z_median" "tBodyAccJerk-std()-X_median" "tBodyAccJerk-std()-Y_median" "tBodyAccJerk-std()-Z_median" "tBodyGyro-mean()-X_median" "tBodyGyro-mean()-Y_median" "tBodyGyro-mean()-Z_median" "tBodyGyro-std()-X_median" "tBodyGyro-std()-Y_median" "tBodyGyro-std()-Z_median" "tBodyGyroJerk-mean()-X_median" "tBodyGyroJerk-mean()-Y_median" "tBodyGyroJerk-mean()-Z_median" "tBodyGyroJerk-std()-X_median" "tBodyGyroJerk-std()-Y_median" "tBodyGyroJerk-std()-Z_median" "tBodyAccMag-mean()_median" "tBodyAccMag-std()_median" "tGravityAccMag-mean()_median" "tGravityAccMag-std()_median" "tBodyAccJerkMag-mean()_median" "tBodyAccJerkMag-std()_median" "tBodyGyroMag-mean()_median" "tBodyGyroMag-std()_median" "tBodyGyroJerkMag-mean()_median" "tBodyGyroJerkMag-std()_median" "fBodyAcc-mean()-X_median" "fBodyAcc-mean()-Y_median" "fBodyAcc-mean()-Z_median" "fBodyAcc-std()-X_median" "fBodyAcc-std()-Y_median" "fBodyAcc-std()-Z_median" "fBodyAccJerk-mean()-X_median" "fBodyAccJerk-mean()-Y_median" "fBodyAccJerk-mean()-Z_median" "fBodyAccJerk-std()-X_median" "fBodyAccJerk-std()-Y_median" "fBodyAccJerk-std()-Z_median" "fBodyGyro-mean()-X_median" "fBodyGyro-mean()-Y_median" "fBodyGyro-mean()-Z_median" "fBodyGyro-std()-X_median" "fBodyGyro-std()-Y_median" "fBodyGyro-std()-Z_median" "fBodyAccMag-mean()_median" "fBodyAccMag-std()_median" "fBodyBodyAccJerkMag-mean()_median" "fBodyBodyAccJerkMag-std()_median" "fBodyBodyGyroMag-mean()_median" "fBodyBodyGyroMag-std()_median" "fBodyBodyGyroJerkMag-mean()_median" "fBodyBodyGyroJerkMag-std()_median"
"WALKING" 11 0.271821892881356 -0.0166475833623729 -0.106096304033898 -0.422842071864407 -0.0522120750440678 -0.530626311355932 0.946468451355932 -0.212045870169492 0.134053215101695 -0.98110101440678 -0.966240553559322 -0.960852684067797 0.0829709328491525 0.0127682476559322 -0.013364827779661 -0.428516343559322 -0.181419230254237 -0.720654731186441 -0.0426928995457627 -0.0705104974254237 0.0843744495507542 -0.596346930847458 -0.499625287288136 -0.434178202542373 -0.0918204195491525 -0.0514172549559322 -0.0342677451 -0.541616397118644 -0.737993755932203 -0.551079942542373 -0.288323472033898 -0.487735915084746 -0.288323472033898 -0.487735915084746 -0.402333202033898 -0.403141284745763 -0.421801673559322 -0.558362783220339 -0.63073270559322 -0.753671416101695 -0.396533731864407 -0.0830478435976271 -0.616402910169492 -0.433703311525424 -0.0966068285372881 -0.523093394915254 -0.453265268813559 -0.241801726186441 -0.69259387220339 -0.45394304 -0.170177403123729 -0.747564612033898 -0.514753307627119 -0.593107398474576 -0.398293336610169 -0.623150268983051 -0.453663184067797 -0.498554639491525 -0.458514062542373 -0.584455992033898 -0.395116134237288 -0.41744681559322 -0.610222628813559 -0.59974543779661 -0.751914457457627 -0.773574064745763 0.26551623 -0.015628252 -0.10773083 -0.41653227 -0.05223673 -0.54695202 0.94684673 -0.21301552 0.104419 -0.98416224 -0.97186671 -0.97072192 0.11599883 0.018508084 -0.0064832895 -0.42732135 -0.16056659 -0.73087006 -0.038029095 -0.082332544 0.10302524 -0.59199476 -0.50314904 -0.43378641 -0.096611484 -0.044974426 -0.025615448 -0.53772667 -0.73350659 -0.55350097 -0.27995679 -0.48878055 -0.27995679 -0.48878055 -0.40438535 -0.40223061 -0.43177216 -0.5668065 -0.6241167 -0.75541661 -0.39032947 -0.068223218 -0.62603197 -0.42710468 -0.098474949 -0.53506738 -0.44633382 -0.23084827 -0.70220501 -0.44981434 -0.14979942 -0.75564948 -0.50637027 -0.59202964 -0.40354577 -0.61488428 -0.45536719 -0.49483265 -0.4588528 -0.5829008 -0.38524228 -0.40371647 -0.60908397 -0.60873217 -0.75545057 -0.77766736
"WALKING" 12 0.2771286656 -0.015560927606 -0.10316110632 -0.128898533096 -0.122783290008 -0.4106060626 0.9668735148 -0.1559834498 -0.03608428788 -0.97911312 -0.9646191738 -0.9502762272 0.045764401482 0.0197766948336 0.005025870328 -0.01350661106 -0.089404968585 -0.512276838 -0.1045136708758 -0.03442910782 0.0999739123004 -0.5462634706 -0.4494013978 -0.35017028664 -0.06223893174 -0.049852604592 -0.0467338151926 -0.3908072382 -0.581290691 -0.4806421996 -0.102204550448 -0.23697286882 -0.102204550448 -0.23697286882 -0.144064922688 -0.02028505044 -0.35593036512 -0.4132083408 -0.5174937754 -0.5488904506 -0.05435763951 -0.071302455092 -0.4223253002 -0.160707260634 -0.20851528006 -0.4521466944 -0.08161979534 -0.1413740705982 -0.4913861728 -0.03105929456 -0.094056408433 -0.5314863218 -0.4019759318 -0.4678863378 -0.31728248436 -0.5931428818 -0.4437983296 -0.4222565212 -0.153116002784 -0.4088962994 -0.029912425338 -0.013953908696 -0.442503784 -0.4948022154 -0.5611764414 -0.5649340126 0.277142965 -0.015406348 -0.099091121 -0.124676805 -0.103752156 -0.349846995 0.96660862 -0.15603342 -0.033300634 -0.98088041 -0.968902895 -0.96116241 0.0576755995 0.00652983704 0.00159407675 -0.037255275 -0.0995906565 -0.502192015 -0.037301592 -0.0571502065 0.094376302 -0.546915385 -0.464516605 -0.259587 -0.070655143 -0.031565292 -0.02019877 -0.39205971 -0.58721201 -0.478574405 -0.091949672 -0.237764815 -0.091949672 -0.237764815 -0.142488935 -0.036570339 -0.380630495 -0.421089535 -0.528123805 -0.56050614 -0.058903509 -0.079346854 -0.377555585 -0.16879938 -0.20444078 -0.41298037 -0.092472982 -0.16399069 -0.49427854 -0.0880735155 -0.106232235 -0.51127236 -0.40036877 -0.4677228 -0.270926145 -0.606789555 -0.472759515 -0.325471975 -0.17876164 -0.414595685 -0.0307817695 -0.0686447055 -0.44477587 -0.49837936 -0.55835379 -0.58424414
"WALKING" 13 0.275883130350877 -0.0185660651947368 -0.111431456192982 -0.346980394210526 0.141866689392982 -0.220503537026316 0.910855709298246 -0.283658580877193 -0.131299718666667 -0.97254492245614 -0.960899845614035 -0.948637587719298 0.0809590227198246 0.00308364501403509 0.00597249011754386 -0.220910068015789 0.0565488771722807 -0.374633172105263 -0.0174207634701754 -0.0798472502663158 0.0784205641252632 -0.376059914210526 -0.290023550315789 -0.363369948070175 -0.0966598593263158 -0.0319849271912281 -0.0636693233473684 -0.216812065298246 -0.35776089977193 -0.341765824491228 -0.135643867842105 -0.292546377017544 -0.135643867842105 -0.292546377017544 -0.133205034736842 -0.131788528797719 -0.218669558421053 -0.253240071964912 -0.303508210175439 -0.322118379807018 -0.335030121052632 0.0955150666694737 -0.246851507561404 -0.353299848947368 0.0921968931052632 -0.269896395250877 -0.290460801694737 -0.0439195137368421 -0.342263716894737 -0.219716159766667 0.0946741596910526 -0.406173351578947 -0.192856474047368 -0.256213554508772 -0.276607954736842 -0.435714710526316 -0.318618506122807 -0.455333900526316 -0.23460086645614 -0.438388953157895 -0.15211150075614 -0.113591923723684 -0.267472373877193 -0.379951835438597 -0.338527133789474 -0.349285611070175 0.27433354 -0.019673053 -0.1172607 -0.34836408 0.085280385 -0.16706745 0.91024679 -0.27288818 -0.25401013 -0.97802698 -0.97347474 -0.95749733 0.082896779 -0.015231555 -0.0011300953 -0.25090499 0.0038839311 -0.33836934 -0.033153436 -0.082340005 0.092216686 -0.4414534 -0.25445866 -0.36735892 -0.089371549 -0.035390966 -0.036254161 -0.24445317 -0.24133351 -0.41421929 -0.14102208 -0.29859796 -0.14102208 -0.29859796 -0.14535767 -0.12722076 -0.23008025 -0.27496164 -0.31701623 -0.31836703 -0.34654384 0.099284036 -0.23608215 -0.35253119 0.058413562 -0.20299888 -0.30502799 -0.063676881 -0.33840777 -0.25975774 0.006031306 -0.36525081 -0.27556191 -0.22697467 -0.25226644 -0.50076114 -0.30876527 -0.45892265 -0.23926953 -0.45490683 -0.15232683 -0.11748694 -0.29225535 -0.39836216 -0.32562817 -0.35687984
"WALKING" 14 0.271959598644068 -0.0217785380966102 -0.106756369135593 -0.402639098135593 -0.0536126686650847 0.0518841040022034 0.802973961525424 -0.270314822881356 -0.422495268474576 -0.974816884237288 -0.954455935762712 -0.947516969830508 0.0720877913452542 0.024116023559322 0.0199723036949153 -0.454497019661017 -0.344339569152542 -0.472791088644068 -0.00347655062271186 -0.0829682847966102 0.0513222717627119 -0.60038822220339 -0.0148392604279661 -0.12609080020339 -0.110656054802153 -0.0438969529084746 -0.0388825919508475 -0.571759911525424 -0.536737701694915 -0.497187687966102 -0.144404671779661 -0.36380562779661 -0.144404671779661 -0.36380562779661 -0.377293155084746 -0.439746918474576 -0.137208741864407 -0.201401930542373 -0.519895046779661 -0.606103313898305 -0.421498172542373 -0.174601844847458 -0.177366434042373 -0.395859985762712 -0.0542709972186441 0.0854892136933898 -0.472360616779661 -0.376766600508475 -0.415899179152542 -0.484797709830508 -0.353526894237288 -0.528889535084746 -0.508595851864407 -0.215894949525424 -0.212925759152542 -0.630082075932203 0.0832950551222034 -0.180232949016949 -0.373516771016949 -0.457490009491525 -0.431591453389831 -0.453426008983051 -0.311386449661017 -0.265504551525424 -0.591036936101695 -0.65567766220339 0.2643551 -0.019306755 -0.11318077 -0.38849316 -0.061008602 0.042685324 0.81990134 -0.27521005 -0.40772947 -0.97825399 -0.96567638 -0.95128547 0.075402896 0.026602721 0.01880813 -0.4391198 -0.34381648 -0.46662704 -0.029945177 -0.086025167 0.081427686 -0.5977123 0.00036693655 -0.1307471 -0.13017476 -0.043586139 -0.016228623 -0.56646729 -0.53809568 -0.49774025 -0.13309746 -0.35798019 -0.13309746 -0.35798019 -0.36755644 -0.43513764 -0.14372613 -0.21111744 -0.51645243 -0.60673888 -0.40614058 -0.16977942 -0.17326193 -0.38623314 -0.060398096 0.06409067 -0.46749372 -0.38208323 -0.41148971 -0.476235 -0.34478544 -0.52455483 -0.51501862 -0.22405887 -0.21011949 -0.63025935 0.080628858 -0.17502928 -0.3754491 -0.45058369 -0.43749557 -0.45415856 -0.31349445 -0.26586457 -0.59416505 -0.66131203
"WALKING" 15 0.273899207962963 -0.0170809740090741 -0.107621819518519 -0.327961801111111 0.138912923691296 -0.518932634814815 0.951524391481481 -0.233918282592593 0.0757356734814815 -0.978397287962963 -0.971056501481481 -0.95805876537037 0.0897770721666667 0.00890588563518519 0.000658706162574074 -0.373217585 -0.0319265467387037 -0.686268420555556 -0.0554883847662963 -0.06124278833 0.0842484921022222 -0.329624620185185 -0.420865007777778 -0.48653265537037 -0.0776692754648148 -0.0552536572125926 -0.0510976492333333 -0.283767987222222 -0.702402935925926 -0.591668608148148 -0.186514650759259 -0.323878324074074 -0.186514650759259 -0.323878324074074 -0.320129322962963 -0.310071425166667 -0.243711124444444 -0.425798469148148 -0.543979500555556 -0.63778595537037 -0.31744092037037 0.111321097159074 -0.554942138148148 -0.332520626851852 0.0805646237194445 -0.537026414814815 -0.39082198537037 -0.0669378062222222 -0.648905254074074 -0.411500068148148 -0.0606839140548148 -0.723051140740741 -0.253399360296296 -0.535422096111111 -0.461464065555556 -0.357633378703704 -0.365361208555556 -0.543997593703704 -0.275156242062037 -0.458344792407407 -0.289753952407407 -0.342411927851852 -0.489166383703704 -0.481750218518519 -0.645075178148148 -0.654010147222222 0.27776142 -0.015376008 -0.106327075 -0.324545985 0.142453215 -0.50716276 0.94956268 -0.233268435 0.078828203 -0.97975622 -0.97519195 -0.963470635 0.14947713 0.0249079805 0.0232664575 -0.387843145 -0.0149588685 -0.69807774 -0.034449608 -0.0791606695 0.0910775175 -0.32272462 -0.55013998 -0.44301943 -0.072627351 -0.0648165855 -0.05788728 -0.261972425 -0.74530534 -0.601994385 -0.182948485 -0.334567 -0.182948485 -0.334567 -0.306622895 -0.296899095 -0.231476105 -0.430937485 -0.54101458 -0.63743314 -0.30991403 0.12595939 -0.54270324 -0.338209395 0.083683263 -0.539752065 -0.4114422 -0.068780081 -0.66568779 -0.40191195 -0.0464529705 -0.728806705 -0.25464525 -0.60000156 -0.47546356 -0.356962845 -0.521925645 -0.4753329 -0.28698504 -0.46326412 -0.27835324 -0.343176665 -0.50300242 -0.49511252 -0.64025016 -0.655181355
"WALKING" 16 0.276023564509804 -0.0204286929452941 -0.108804049803922 -0.404692523921569 -0.314569762352941 -0.159799790235294 0.925981326078431 -0.0668246472745098 -0.217351194313725 -0.982469595490196 -0.973784841960784 -0.961387254313726 0.0770223771764706 0.00968444678235294 0.00360803282352941 -0.396223738431373 -0.425563858627451 -0.44025821745098 -0.0151721912792157 -0.0695955689607843 0.0818650735686274 -0.654171847058823 -0.612593634117647 -0.365489530588235 -0.110917348282353 -0.0433876843176471 -0.0532986670705882 -0.675889722745098 -0.712237752941177 -0.571264779411765 -0.258766694117647 -0.47180926745098 -0.258766694117647 -0.47180926745098 -0.363144483529412 -0.403386563921569 -0.485931932745098 -0.665078404313725 -0.671541834117647 -0.722808438431373 -0.394790433529412 -0.321500667843137 -0.244363048235294 -0.409070488039216 -0.354370678627451 -0.180501317941176 -0.44140618254902 -0.454270822156863 -0.422332394117647 -0.402884115098039 -0.433612657843137 -0.45663628254902 -0.59574648627451 -0.619731930392157 -0.432885310980392 -0.673741136862745 -0.61194087745098 -0.403219791372549 -0.410463241960784 -0.592150985098039 -0.378278490588235 -0.441447754509804 -0.669228540784314 -0.721137001568627 -0.72068229 -0.745726853921569 0.26777634 -0.019499321 -0.11133949 -0.39415859 -0.31890225 -0.16055661 0.91581387 -0.19721014 -0.24650709 -0.98560923 -0.97957525 -0.96361079 0.071564736 0.0088271532 -0.039926701 -0.40143927 -0.43221963 -0.43690453 -0.020751425 -0.068735678 0.083045436 -0.65418133 -0.60750364 -0.36272506 -0.12548958 -0.034440222 -0.056928632 -0.67767977 -0.70864431 -0.57183923 -0.24213817 -0.46765173 -0.24213817 -0.46765173 -0.37069918 -0.39978741 -0.48449929 -0.65937061 -0.66506161 -0.71764897 -0.38211919 -0.30939733 -0.24137641 -0.39584665 -0.3520709 -0.18891212 -0.4418276 -0.45063277 -0.43082377 -0.40014883 -0.44418369 -0.44527206 -0.59996855 -0.61785874 -0.43395226 -0.66807958 -0.62326741 -0.39714561 -0.41262223 -0.59309264 -0.374764 -0.43992035 -0.66809198 -0.72282176 -0.71253561 -0.7397823
"WALKING" 17 0.272341855245902 -0.0184875403339344 -0.109792122032787 -0.31950017295082 -0.0175797885542623 -0.265824489180328 0.92811236852459 -0.179927382704918 -0.190265949622951 -0.980983351639344 -0.968613202622951 -0.956903248196721 0.0773188580032787 0.0130098548360656 0.0243753334442623 -0.355492635409836 -0.0935385034 -0.534303311639344 -0.00922265519180328 -0.0839773343770492 0.0757132656704918 -0.47981351295082 -0.454932903934426 -0.386044435409836 -0.109959237927869 -0.0379251328622951 -0.0513807166754098 -0.431296148196721 -0.560203489016393 -0.524422887377049 -0.151151487704918 -0.461837866885246 -0.151151487704918 -0.461837866885246 -0.301093269180328 -0.275672786229508 -0.335009836885246 -0.522494763606557 -0.517167440655738 -0.53970849147541 -0.360991674918033 -0.0650267622126229 -0.382832802295082 -0.304806274098361 -0.0556137930852459 -0.262391594918033 -0.423446094590164 -0.194232721737705 -0.523427055737705 -0.343866129016393 -0.0470379377672131 -0.543872996229508 -0.40771670852459 -0.490166286557377 -0.398809217540984 -0.504849290819672 -0.439238787704918 -0.438768699508197 -0.429380043442623 -0.565162507704918 -0.335938891803279 -0.211231860180328 -0.518618058688525 -0.615320077704918 -0.582711859672131 -0.520385479180328 0.26988257 -0.016465953 -0.1139442 -0.32424709 -0.016035843 -0.25149426 0.93091738 -0.086194247 -0.22611463 -0.98169085 -0.97621866 -0.9622364 0.074939473 0.0049475915 0.028697939 -0.35205683 -0.094876852 -0.5257376 -0.033200594 -0.073321305 0.087995225 -0.50419128 -0.45700148 -0.39055829 -0.096704994 -0.052792267 -0.040417128 -0.44783263 -0.55143873 -0.52965922 -0.15006348 -0.46661845 -0.15006348 -0.46661845 -0.29775191 -0.27368421 -0.33808939 -0.54622323 -0.50785239 -0.55442431 -0.35698506 -0.061517983 -0.37767946 -0.30538745 -0.060595671 -0.25772859 -0.40067279 -0.19646098 -0.5219155 -0.33743772 -0.059271609 -0.53942712 -0.42318037 -0.47848556 -0.41188103 -0.52996346 -0.43648919 -0.44202031 -0.43299694 -0.57022771 -0.33255295 -0.2001375 -0.52468163 -0.65967598 -0.59946139 -0.53885906
"WALKING" 18 0.273887758571429 -0.0178023631866071 -0.104218315464286 -0.37600552125 -0.227005874892857 -0.428348061071429 0.92386524875 -0.254317085892857 -0.0609313415892857 -0.983010882678571 -0.975311658928571 -0.97248384875 0.0767524278392857 0.0282745481892857 0.010685091 -0.368056913928571 -0.320158763392857 -0.633325860714286 -0.0399399716026786 -0.0613727362975 0.0944718394625 -0.7044397775 -0.496431539642857 -0.511417204821429 -0.0966435295642857 -0.0433771125875 -0.0502631568175 -0.578133968392857 -0.694925789464286 -0.663259579285714 -0.287908078035714 -0.460346465357143 -0.287908078035714 -0.460346465357143 -0.379269262142857 -0.42541866125 -0.500471147857143 -0.60851009125 -0.636485896964286 -0.726591779107143 -0.37147515625 -0.24360627125 -0.48977105125 -0.378068199285714 -0.267273644642857 -0.439861578035714 -0.414797154464286 -0.361908549464286 -0.601147246785714 -0.375992795357143 -0.320264113035714 -0.664327149285714 -0.609673434464286 -0.570898150714286 -0.538152344821429 -0.734901390178571 -0.460890661785714 -0.54840977125 -0.424386734107143 -0.565563056964286 -0.41403775125 -0.444453486071429 -0.620331394285714 -0.668908146607143 -0.710596311071429 -0.769408385535714 0.276139695 -0.019446004 -0.11050006 -0.37689995 -0.23605289 -0.498660405 0.940166355 -0.25449892 0.078742309 -0.983790845 -0.98208148 -0.97584662 0.114308765 0.065499726 -0.0076561355 -0.372204425 -0.3225101 -0.66323135 -0.029868638 -0.077775687 0.094790301 -0.713770815 -0.49276901 -0.51572856 -0.09821734 -0.067931032 -0.0437511695 -0.583839105 -0.722062035 -0.66871716 -0.290186485 -0.462567585 -0.290186485 -0.462567585 -0.38349138 -0.426645845 -0.49749772 -0.61024208 -0.634704715 -0.73322059 -0.37274163 -0.256648235 -0.52405007 -0.37693079 -0.268289 -0.48596625 -0.40567989 -0.367186845 -0.618243325 -0.373804865 -0.32476813 -0.704003235 -0.614099555 -0.59451756 -0.542292705 -0.74703822 -0.457985235 -0.54580299 -0.42910148 -0.559445975 -0.41411789 -0.442134465 -0.628126985 -0.66856325 -0.720220975 -0.776738185
"WALKING" 19 0.273931172307692 -0.0191773587903846 -0.122736673192308 -0.0489049407963462 0.181801561185577 -0.13947794235 0.935222559230769 -0.2233381 -0.0898428797307692 -0.9698614625 -0.958651200384615 -0.929187930961539 0.0822246284461538 0.0144113482019523 -0.0327528722288462 0.110306729315577 0.0809271194038462 -0.179390497475 -0.0274970979894231 -0.0751569333730769 0.0798106981923077 -0.0264357957923077 -0.114406108840577 -0.104202986482692 -0.0832353261384615 -0.0307128442115385 -0.0603091962115385 0.0801186523134615 -0.291594827626923 -0.213494065344231 0.0648173438653846 -0.0993927171359615 0.0648173438653846 -0.0993927171359615 0.109450990201923 0.0356558788076923 0.100045071430769 -0.0218463165461538 -0.164699977592308 -0.271487480103846 -0.0299815666923077 0.169258575663077 -0.104423357596154 -0.0578820787019231 0.112615077990385 -0.233872331063462 0.0336380997853846 0.0107318703980769 -0.129367902596154 0.0908366492173077 0.0854010732076923 -0.227829841936346 0.228142361865385 -0.0973549846596154 -0.01050470716 -0.108388809533846 -0.133010285461538 -0.220271190807692 0.0322272296217308 -0.324793406057692 0.0730179928688462 -0.0222869586038462 -0.0952460452365385 -0.141598402309615 -0.262442822846154 -0.336148733 0.27546336 -0.014784003 -0.123641575 -0.0437493955 0.194395115 -0.172310985 0.935568455 -0.23713091 -0.044527362 -0.97444076 -0.966233195 -0.955271665 0.0584023235 -0.0246045805 -0.035573858 0.127519445 0.089082923 -0.198563455 -0.024816577 -0.0781148995 0.079498343 -0.051759077 -0.186708175 -0.094530509 -0.079553165 -0.037337799 -0.0702963425 0.086160489 -0.3800569 -0.204884375 0.0576157345 -0.12023398 0.0576157345 -0.12023398 0.117806735 0.0009151796 0.0645351775 -0.052718907 -0.23741025 -0.334025995 -0.0315881785 0.1842874 -0.166523065 -0.044058726 0.13258693 -0.26879078 0.045950233 0.01764902595 -0.159263095 0.080034742 0.085915155 -0.250943045 0.171447875 -0.206173255 -0.00127295321 -0.13282905 -0.18475236 -0.21478728 0.0155991865 -0.34324707 0.0465472975 -0.0400672565 -0.14608063 -0.163928425 -0.3399873 -0.375455315
"WALKING" 20 0.272589336470588 -0.021199992245098 -0.113539477098039 -0.208342792019608 0.489771808627451 -0.228734217372549 0.899965205686274 -0.344443913137255 -0.035130214 -0.970327266470588 -0.962003383529412 -0.953850439607843 0.0841234323137255 -0.0210619558882353 0.00634457223529412 -0.090645041854902 0.244310894098039 -0.387664584313725 -0.0234104225980392 -0.074105054612549 0.0851359929294118 -0.23294061427451 0.0858321519372549 -0.165748467372549 -0.0679992365372549 -0.0514175758627451 -0.0549273707529412 -0.253227445431373 -0.127554090666667 -0.22704432732549 0.039402280578902 -0.156930391921569 0.039402280578902 -0.156930391921569 -0.0429359302764706 0.0210765716843137 0.0686275147882353 -0.0367853189588235 -0.194893253196078 -0.149864146847059 -0.147404272166667 0.403465950921569 -0.272213861705882 -0.234985644352941 0.438436341294118 -0.26649772672549 -0.138717234372549 0.157933952294118 -0.34599447627451 -0.122237205541176 0.255614062961569 -0.427690451960784 -0.0936248686019608 0.0310145965868627 -0.108892495684314 -0.279931528352941 0.107704805445098 -0.264957205764706 -0.00353341793921569 -0.389934004313725 0.0545269493972549 -0.0310650270227451 -0.0520065599062745 -0.196210236058824 -0.180365335498431 -0.171975765239216 0.27175777 -0.020092456 -0.11272865 -0.20946287 0.38713005 -0.23231691 0.90177156 -0.33659416 -0.072115502 -0.97558695 -0.96871622 -0.96604039 0.059656267 -0.035158794 -0.009768697 -0.080473465 0.11986329 -0.39075585 -0.028498515 -0.075409636 0.089227521 -0.22770458 0.05320672 -0.16723929 -0.016957639 -0.042758323 -0.062216177 -0.27553178 -0.13106623 -0.30786488 0.036293095 -0.17664987 0.036293095 -0.17664987 -0.062034968 0.011395984 0.057224388 -0.047120136 -0.22015203 -0.12995424 -0.14574563 0.34793752 -0.28856326 -0.23839127 0.362097 -0.26069958 -0.12562995 0.070967814 -0.35364445 -0.11455834 0.14657276 -0.42882249 -0.093771915 0.0049785316 -0.11893536 -0.26138579 0.041513448 -0.2851068 -0.042765078 -0.40613629 0.033977601 -0.015318916 -0.058031341 -0.19592193 -0.18117425 -0.15367481
